Date,Price,Open,High,Low,Vol.,Change %
1995-03-24,953.62,947.22,956.08,947.08,32.23M,0.67%
1995-03-23,947.27,941.86,950.1,938.85,22.89M,0.58%
1995-03-22,941.77,946.02,950.3,937.91,21.29M,-0.45%
1995-03-21,946.07,956.79,957.05,946.04,22.63M,-1.13%
1995-03-20,956.87,951.21,963.82,951.21,25.91M,0.58%
1995-03-18,951.34,952.13,956.02,948.32,16.53M,-0.10%
1995-03-17,952.25,953.94,963.0,944.37,27.87M,-0.20%
1995-03-16,954.16,953.62,959.42,952.25,22.19M,0.05%
1995-03-15,953.71,956.52,962.47,952.66,26.43M,-0.31%
1995-03-14,956.65,953.0,958.02,948.01,20.95M,0.37%
1995-03-13,953.16,954.15,969.45,953.16,29.18M,-0.11%
1995-03-11,954.2,944.42,954.96,944.42,18.29M,1.04%
1995-03-10,944.37,943.78,951.38,940.87,24.50M,0.07%
1995-03-09,943.75,939.54,945.44,935.02,27.33M,0.39%
1995-03-08,940.08,936.23,944.12,935.18,27.79M,0.42%
1995-03-07,936.13,933.49,941.55,930.36,27.82M,0.29%
1995-03-06,933.44,919.52,933.52,919.52,25.42M,1.55%
1995-03-04,919.15,908.11,920.87,907.74,17.26M,1.23%
1995-03-03,907.96,903.68,913.06,895.62,26.34M,0.50%
1995-03-02,903.42,885.4,908.94,884.99,22.78M,2.00%
1995-02-28,885.69,893.58,900.2,882.08,20.90M,-1.00%
1995-02-27,894.6,911.14,911.14,881.55,22.83M,-1.97%
1995-02-25,912.6,893.45,912.6,891.0,16.09M,2.21%
1995-02-24,892.89,907.12,907.12,892.44,18.21M,-1.65%
1995-02-23,907.86,919.18,927.82,907.74,19.55M,-1.26%
1995-02-22,919.48,917.35,921.37,910.7,20.02M,0.19%
1995-02-21,917.75,929.21,934.56,917.73,20.64M,-1.24%
1995-02-20,929.23,909.54,929.42,909.52,23.06M,2.18%
1995-02-18,909.44,909.54,909.54,895.34,14.94M,-0.09%
1995-02-17,910.22,923.38,925.86,910.17,20.72M,-1.44%
1995-02-16,923.49,925.95,925.95,911.07,22.30M,-0.28%
1995-02-15,926.09,941.48,941.85,924.88,20.38M,-1.64%
1995-02-14,941.49,957.13,960.16,937.66,23.67M,-1.63%
1995-02-13,957.1,954.95,961.82,954.95,24.69M,0.36%
1995-02-11,953.71,955.14,959.24,949.35,17.05M,-0.17%
1995-02-10,955.31,963.85,966.34,953.97,25.66M,-0.88%
1995-02-09,963.77,958.79,968.55,958.79,27.20M,0.57%
1995-02-08,958.35,942.7,961.47,942.7,26.58M,1.68%
1995-02-07,942.52,945.63,952.96,941.02,23.62M,-0.29%
1995-02-06,945.27,951.82,963.14,944.62,29.73M,-0.69%
1995-02-04,951.88,940.73,953.86,938.78,21.56M,1.19%
1995-02-03,940.64,943.42,946.06,933.62,24.88M,-0.29%
1995-02-02,943.35,925.6,947.93,925.6,18.75M,1.92%
1995-01-28,925.56,906.71,926.58,906.71,18.14M,2.04%
1995-01-27,907.05,927.59,927.59,905.71,21.56M,-2.24%
1995-01-26,927.85,916.76,934.9,916.43,27.07M,1.20%
1995-01-25,916.85,916.77,929.28,905.05,25.53M,0.00%
1995-01-24,916.83,934.96,934.96,916.83,25.26M,-1.98%
1995-01-23,935.38,955.02,955.02,935.38,24.45M,-2.07%
1995-01-21,955.11,973.04,973.08,955.11,21.15M,-1.84%
1995-01-20,973.06,974.93,980.9,973.02,30.12M,-0.19%
1995-01-19,974.9,966.53,980.06,966.53,31.66M,0.85%
1995-01-18,966.66,956.88,974.47,956.88,29.91M,1.01%
1995-01-17,956.96,957.93,968.68,949.37,32.86M,-0.10%
1995-01-16,957.88,969.01,969.01,957.63,32.08M,-1.20%
1995-01-14,969.56,976.05,976.05,946.32,27.54M,-0.72%
1995-01-13,976.59,1002.05,1003.73,976.59,37.07M,-2.42%
1995-01-12,1000.77,1002.49,1011.13,1000.76,43.80M,0.17%
1995-01-11,999.08,994.92,1006.83,994.65,41.21M,0.57%
1995-01-10,993.44,1004.38,1006.33,992.93,46.92M,-0.49%
1995-01-09,998.32,995.65,1001.45,991.32,51.62M,0.96%
1995-01-07,988.8,975.35,993.61,975.18,33.84M,1.38%
1995-01-06,975.32,975.94,982.58,969.68,50.93M,-0.08%
1995-01-05,976.06,996.57,997.1,975.79,53.41M,-2.10%
1995-01-04,997.01,1012.07,1012.07,995.79,39.35M,-1.63%
1995-01-03,1013.57,1026.17,1029.83,1013.57,19.07M,-1.34%
1994-12-28,1027.37,1030.41,1033.46,1026.27,50.78M,0.20%
1994-12-27,1025.33,1026.61,1030.64,1018.21,39.79M,0.07%
1994-12-26,1024.6,1037.0,1038.55,1024.6,51.67M,-1.08%
1994-12-24,1035.82,1047.08,1047.08,1035.77,36.44M,-0.45%
1994-12-23,1040.55,1050.81,1053.95,1040.53,48.89M,0.03%
1994-12-22,1040.2,1033.88,1040.55,1033.67,45.47M,1.30%
1994-12-21,1026.86,1028.17,1032.97,1026.73,40.93M,0.28%
1994-12-20,1023.99,1028.75,1032.18,1023.45,36.52M,-0.45%
1994-12-19,1028.62,1036.09,1037.33,1028.6,33.05M,-0.76%
1994-12-17,1036.54,1039.0,1039.0,1036.46,22.14M,-0.02%
1994-12-16,1036.76,1030.41,1038.01,1026.05,29.67M,0.86%
1994-12-15,1027.87,1030.3,1036.74,1027.87,33.74M,0.12%
1994-12-14,1026.62,1025.0,1034.25,1019.36,34.86M,0.07%
1994-12-13,1025.89,1045.06,1045.58,1025.89,39.60M,-1.62%
1994-12-12,1042.78,1037.08,1044.96,1035.35,43.05M,0.92%
1994-12-10,1033.27,1037.86,1037.86,1024.42,27.00M,-0.42%
1994-12-09,1037.67,1052.25,1052.61,1037.39,51.69M,-1.52%
1994-12-08,1053.7,1068.34,1068.34,1053.3,53.02M,-1.42%
1994-12-07,1068.93,1077.87,1080.66,1068.57,51.01M,-0.57%
1994-12-06,1075.01,1071.16,1079.48,1071.16,49.93M,0.94%
1994-12-05,1065.03,1060.6,1067.57,1060.18,44.92M,1.04%
1994-12-03,1054.03,1052.72,1064.89,1052.72,30.52M,0.04%
1994-12-02,1053.63,1064.26,1064.26,1053.02,41.49M,-1.18%
1994-12-01,1066.21,1079.47,1079.47,1063.48,60.32M,-0.76%
1994-11-30,1074.41,1091.91,1092.03,1074.39,38.15M,-0.63%
1994-11-29,1081.26,1072.23,1082.68,1071.01,31.16M,1.10%
1994-11-28,1069.48,1084.92,1087.06,1069.47,30.99M,-1.11%
1994-11-26,1081.45,1082.61,1087.24,1081.18,25.64M,0.20%
1994-11-25,1079.34,1089.35,1092.15,1074.55,39.67M,-0.54%
1994-11-24,1085.16,1098.76,1100.76,1085.15,43.33M,-0.99%
1994-11-23,1095.97,1106.7,1114.14,1095.97,53.84M,-0.97%
1994-11-22,1106.7,1118.45,1120.64,1106.66,49.50M,-0.93%
1994-11-21,1117.08,1121.92,1126.26,1117.07,52.86M,-0.04%
1994-11-19,1117.58,1124.01,1125.98,1117.57,32.76M,-0.08%
1994-11-18,1118.44,1125.54,1126.83,1113.02,48.70M,-0.20%
1994-11-17,1120.63,1123.54,1125.11,1115.39,44.48M,0.17%
1994-11-16,1118.75,1128.05,1128.7,1117.73,42.16M,-0.63%
1994-11-15,1125.8,1136.45,1136.45,1125.8,43.65M,-0.25%
1994-11-14,1128.57,1117.34,1128.57,1117.34,34.43M,1.11%
1994-11-12,1116.23,1128.14,1130.47,1114.34,26.28M,-0.56%
1994-11-11,1122.57,1132.46,1137.34,1121.79,44.52M,-0.38%
1994-11-10,1126.87,1139.55,1140.97,1126.87,48.44M,-1.01%
1994-11-09,1138.39,1144.23,1145.01,1136.31,57.18M,-0.03%
1994-11-08,1138.75,1142.66,1143.32,1128.13,53.92M,0.51%
1994-11-07,1132.99,1136.04,1144.55,1132.61,60.52M,0.71%
1994-11-05,1125.01,1125.96,1131.3,1125.01,39.54M,0.49%
1994-11-04,1119.52,1127.89,1129.99,1119.52,66.51M,0.16%
1994-11-03,1117.73,1110.29,1118.8,1109.45,59.47M,1.08%
1994-11-02,1105.74,1116.14,1116.72,1105.39,53.12M,-0.24%
1994-11-01,1108.43,1116.48,1116.48,1107.41,51.20M,0.25%
1994-10-31,1105.62,1113.18,1115.48,1105.62,55.86M,0.67%
1994-10-29,1098.26,1098.26,1098.26,1098.26,34.38M,1.45%
1994-10-28,1082.58,1082.58,1082.58,1082.58,47.78M,-0.20%
1994-10-27,1084.71,1084.71,1084.71,1084.71,54.77M,-0.67%
1994-10-26,1092.03,1092.03,1092.03,1092.03,55.20M,0.09%
1994-10-25,1091.02,1091.02,1091.02,1091.02,46.15M,0.91%
1994-10-24,1081.15,1081.15,1081.15,1081.15,47.90M,-0.71%
1994-10-22,1088.9,1088.9,1088.9,1088.9,37.63M,-0.59%
1994-10-21,1095.32,1095.32,1095.32,1095.32,56.44M,0.60%
1994-10-20,1088.77,1088.77,1088.77,1088.77,47.56M,-0.55%
1994-10-19,1094.76,1094.76,1094.76,1094.76,53.97M,-1.66%
1994-10-18,1113.29,1113.29,1113.29,1113.29,57.03M,0.31%
1994-10-17,1109.87,1109.87,1109.87,1109.87,52.34M,1.22%
1994-10-15,1096.48,1096.48,1096.48,1096.48,38.59M,-0.62%
1994-10-14,1103.37,1103.37,1103.37,1103.37,58.16M,0.62%
1994-10-13,1096.54,1096.54,1096.54,1096.54,53.76M,0.63%
1994-10-12,1089.66,1089.66,1089.66,1089.66,53.37M,1.02%
1994-10-11,1078.66,1078.66,1078.66,1078.66,53.69M,0.93%
1994-10-10,1068.68,1068.68,1068.68,1068.68,46.95M,0.63%
1994-10-08,1061.96,1061.96,1061.96,1061.96,36.30M,-0.36%
1994-10-07,1065.84,1065.84,1065.84,1065.84,68.83M,-0.38%
1994-10-06,1069.93,1069.93,1069.93,1069.93,58.47M,1.20%
1994-10-05,1057.29,1057.29,1057.29,1057.29,62.87M,-0.69%
1994-10-04,1064.64,1064.64,1064.64,1064.64,54.95M,0.99%
1994-10-01,1054.23,1054.23,1054.23,1054.23,35.04M,0.35%
1994-09-30,1050.51,1050.51,1050.51,1050.51,50.87M,1.25%
1994-09-29,1037.55,1037.55,1037.55,1037.55,42.94M,-0.22%
1994-09-28,1039.79,1039.79,1039.79,1039.79,53.17M,-1.16%
1994-09-27,1052.01,1052.01,1052.01,1052.01,46.94M,0.66%
1994-09-26,1045.12,1045.12,1045.12,1045.12,53.69M,0.74%
1994-09-24,1037.41,1037.41,1037.41,1037.41,37.92M,0.62%
1994-09-23,1030.99,1030.99,1030.99,1030.99,46.31M,-0.29%
1994-09-22,1034.01,1034.01,1034.01,1034.01,43.44M,1.02%
1994-09-17,1023.61,1023.61,1023.61,1023.61,30.25M,2.28%
1994-09-16,1000.8,1000.8,1000.8,1000.8,32.93M,1.22%
1994-09-15,988.75,988.75,988.75,988.75,35.29M,-1.06%
1994-09-14,999.36,999.36,999.36,999.36,39.37M,0.40%
1994-09-13,995.38,995.38,995.38,995.38,41.08M,-0.03%
1994-09-12,995.7,995.7,995.7,995.7,36.15M,0.93%
1994-09-10,986.52,986.52,986.52,986.52,23.62M,0.17%
1994-09-09,984.8,984.8,984.8,984.8,46.78M,-0.67%
1994-09-08,991.44,991.44,991.44,991.44,39.54M,1.93%
1994-09-07,972.68,972.68,972.68,972.68,39.53M,-0.49%
1994-09-06,977.5,977.5,977.5,977.5,56.36M,0.81%
1994-09-05,969.61,969.61,969.61,969.61,40.99M,2.29%
1994-09-03,947.88,947.88,947.88,947.88,26.95M,0.36%
1994-09-02,944.52,944.52,944.52,944.52,36.02M,-0.50%
1994-09-01,949.23,949.23,949.23,949.23,36.02M,0.53%
1994-08-31,944.23,944.23,944.23,944.23,33.03M,0.47%
1994-08-30,939.85,939.85,939.85,939.85,25.80M,0.41%
1994-08-29,936.01,936.01,936.01,936.01,24.54M,-0.55%
1994-08-27,941.18,941.18,941.18,941.18,22.32M,-1.07%
1994-08-26,951.38,951.38,951.38,951.38,33.45M,0.63%
1994-08-25,945.41,945.41,945.41,945.41,26.05M,0.19%
1994-08-24,943.64,943.64,943.64,943.64,32.07M,-0.83%
1994-08-23,951.51,951.51,951.51,951.51,35.52M,-1.19%
1994-08-22,962.96,962.96,962.96,962.96,35.02M,1.68%
1994-08-20,947.06,947.06,947.06,947.06,20.68M,0.41%
1994-08-19,943.23,943.23,943.23,943.23,26.32M,-0.34%
1994-08-18,946.48,946.48,946.48,946.48,30.55M,0.37%
1994-08-17,942.96,942.96,942.96,942.96,21.07M,0.33%
1994-08-16,939.9,939.9,939.9,939.9,19.56M,-0.50%
1994-08-13,944.61,944.61,944.61,944.61,18.65M,-0.12%
1994-08-12,945.74,945.74,945.74,945.74,24.59M,0.70%
1994-08-11,939.19,939.19,939.19,939.19,20.19M,0.97%
1994-08-10,930.21,930.21,930.21,930.21,21.04M,1.39%
1994-08-09,917.5,917.5,917.5,917.5,14.60M,-0.25%
1994-08-08,919.76,919.76,919.76,919.76,16.56M,-1.33%
1994-08-06,932.17,932.17,932.17,932.17,12.96M,-0.39%
1994-08-05,935.82,935.82,935.82,935.82,21.57M,0.90%
1994-08-04,927.49,927.49,927.49,927.49,19.66M,0.44%
1994-08-03,923.47,923.47,923.47,923.47,18.47M,-0.44%
1994-08-02,927.55,927.55,927.55,927.55,16.66M,-0.55%
1994-08-01,932.69,932.69,932.69,932.69,17.56M,0.51%
1994-07-30,927.97,927.97,927.97,927.97,15.71M,-0.61%
1994-07-29,933.66,933.66,933.66,933.66,23.31M,0.81%
1994-07-28,926.2,926.2,926.2,926.2,23.41M,-0.86%
1994-07-27,934.22,934.22,934.22,934.22,27.74M,-0.10%
1994-07-26,935.2,935.2,935.2,935.2,28.75M,-0.42%
1994-07-25,939.12,939.12,939.12,939.12,28.87M,-1.21%
1994-07-23,950.58,950.58,950.58,950.58,28.03M,1.22%
1994-07-22,939.08,939.08,939.08,939.08,32.59M,0.40%
1994-07-21,935.35,935.35,935.35,935.35,27.46M,-0.14%
1994-07-20,936.67,936.67,936.67,936.67,28.83M,-0.25%
1994-07-19,939.05,939.05,939.05,939.05,27.28M,-0.61%
1994-07-18,944.8,944.8,944.8,944.8,24.76M,-0.52%
1994-07-16,949.73,949.73,949.73,949.73,20.27M,-0.05%
1994-07-15,950.24,950.24,950.24,950.24,35.34M,-0.88%
1994-07-14,958.72,958.72,958.72,958.72,39.78M,-0.34%
1994-07-13,961.97,961.97,961.97,961.97,51.52M,0.14%
1994-07-12,960.59,960.59,960.59,960.59,46.39M,1.24%
1994-07-11,948.84,948.84,948.84,948.84,50.96M,-0.79%
1994-07-09,956.38,956.38,956.38,956.38,35.34M,0.78%
1994-07-08,948.96,948.96,948.96,948.96,43.36M,0.34%
1994-07-07,945.71,945.71,945.71,945.71,39.85M,-0.81%
1994-07-06,953.48,953.48,953.48,953.48,42.84M,-0.73%
1994-07-05,960.49,960.49,960.49,960.49,40.00M,0.97%
1994-07-04,951.23,951.23,951.23,951.23,38.38M,1.38%
1994-07-02,938.3,938.3,938.3,938.3,30.82M,0.40%
1994-07-01,934.59,934.59,934.59,934.59,34.13M,0.13%
1994-06-30,933.36,933.36,933.36,933.36,34.58M,-0.06%
1994-06-29,933.96,933.96,933.96,933.96,33.82M,1.12%
1994-06-28,923.61,923.61,923.61,923.61,49.48M,-0.80%
1994-06-27,931.04,931.04,931.04,931.04,36.88M,1.20%
1994-06-25,919.96,919.96,919.96,919.96,25.80M,-1.02%
1994-06-24,929.45,929.45,929.45,929.45,47.04M,-0.65%
1994-06-23,935.57,935.57,935.57,935.57,62.28M,-0.09%
1994-06-22,936.39,936.39,936.39,936.39,50.72M,-0.05%
1994-06-21,936.83,936.83,936.83,936.83,49.16M,-0.60%
1994-06-20,942.5,942.5,942.5,942.5,49.75M,1.76%
1994-06-18,926.19,926.19,926.19,926.19,25.62M,0.83%
1994-06-17,918.54,918.54,918.54,918.54,35.86M,1.94%
1994-06-16,901.08,901.08,901.08,901.08,30.09M,1.14%
1994-06-15,890.92,890.92,890.92,890.92,28.53M,-1.42%
1994-06-14,903.72,903.72,903.72,903.72,34.92M,-2.11%
1994-06-13,923.24,923.24,923.24,923.24,30.90M,0.51%
1994-06-11,918.6,918.6,918.6,918.6,22.54M,-1.11%
1994-06-10,928.94,928.94,928.94,928.94,33.99M,-0.73%
1994-06-09,935.79,935.79,935.79,935.79,39.19M,0.30%
1994-06-08,933.02,933.02,933.02,933.02,31.54M,1.23%
1994-06-07,921.72,921.72,921.72,921.72,27.75M,-0.92%
1994-06-04,930.26,930.26,930.26,930.26,24.56M,-1.29%
1994-06-03,942.43,942.43,942.43,942.43,33.17M,0.53%
1994-06-02,937.43,937.43,937.43,937.43,30.43M,0.50%
1994-06-01,932.77,932.77,932.77,932.77,27.87M,-0.72%
1994-05-31,939.49,939.49,939.49,939.49,30.06M,-0.65%
1994-05-30,945.64,945.64,945.64,945.64,28.98M,-0.66%
1994-05-28,951.96,951.96,951.96,951.96,25.58M,-0.20%
1994-05-27,953.86,953.86,953.86,953.86,39.41M,0.33%
1994-05-26,950.76,950.76,950.76,950.76,33.85M,0.72%
1994-05-25,943.92,943.92,943.92,943.92,32.58M,-0.21%
1994-05-24,945.89,945.89,945.89,945.89,37.56M,0.04%
1994-05-23,945.5,945.5,945.5,945.5,34.62M,-0.07%
1994-05-21,946.19,946.19,946.19,946.19,34.17M,-0.24%
1994-05-20,948.5,948.5,948.5,948.5,39.77M,-0.34%
1994-05-19,951.73,951.73,951.73,951.73,44.22M,0.51%
1994-05-17,946.87,946.87,946.87,946.87,37.84M,0.55%
1994-05-16,941.66,941.66,941.66,941.66,31.27M,-0.08%
1994-05-14,942.38,942.38,942.38,942.38,34.19M,-0.85%
1994-05-13,950.45,950.45,950.45,950.45,44.34M,-0.21%
1994-05-12,952.45,952.45,952.45,952.45,40.53M,0.37%
1994-05-11,948.91,948.91,948.91,948.91,43.73M,0.16%
1994-05-10,947.4,947.4,947.4,947.4,37.07M,0.77%
1994-05-09,940.15,940.15,940.15,940.15,41.94M,0.40%
1994-05-07,936.41,936.41,936.41,936.41,30.18M,0.92%
1994-05-06,927.84,927.84,927.84,927.84,38.78M,0.60%
1994-05-04,922.33,922.33,922.33,922.33,49.94M,0.52%
1994-05-03,917.55,917.55,917.55,917.55,33.90M,-0.19%
1994-05-02,919.26,919.26,919.26,919.26,40.68M,1.16%
1994-04-30,908.72,908.72,908.72,908.72,22.27M,0.95%
1994-04-29,900.14,900.14,900.14,900.14,38.89M,-1.02%
1994-04-28,909.39,909.39,909.39,909.39,36.68M,1.33%
1994-04-27,897.43,897.43,897.43,897.43,26.11M,1.10%
1994-04-26,887.64,887.64,887.64,887.64,22.16M,-0.57%
1994-04-25,892.7,892.7,892.7,892.7,26.59M,-0.00%
1994-04-23,892.73,892.73,892.73,892.73,19.90M,0.89%
1994-04-22,884.85,884.85,884.85,884.85,21.49M,0.33%
1994-04-21,881.97,881.97,881.97,881.97,24.91M,0.13%
1994-04-20,880.84,880.84,880.84,880.84,20.28M,-0.57%
1994-04-19,885.85,885.85,885.85,885.85,24.61M,-0.71%
1994-04-18,892.15,892.15,892.15,892.15,25.31M,-0.18%
1994-04-16,893.76,893.76,893.76,893.76,24.49M,0.48%
1994-04-15,889.48,889.48,889.48,889.48,27.56M,0.67%
1994-04-14,883.52,883.52,883.52,883.52,26.21M,0.13%
1994-04-13,882.33,882.33,882.33,882.33,30.22M,0.17%
1994-04-12,880.87,880.87,880.87,880.87,31.50M,-1.52%
1994-04-11,894.47,894.47,894.47,894.47,38.76M,1.25%
1994-04-09,883.42,883.42,883.42,883.42,23.54M,1.25%
1994-04-08,872.53,872.53,872.53,872.53,30.29M,1.06%
1994-04-07,863.36,863.36,863.36,863.36,31.66M,0.04%
1994-04-06,863.04,863.04,863.04,863.04,28.65M,0.30%
1994-04-04,860.47,860.47,860.47,860.47,29.52M,0.60%
1994-04-02,855.37,855.37,855.37,855.37,27.65M,-0.84%
1994-04-01,862.61,862.61,862.61,862.61,36.58M,-0.53%
1994-03-31,867.22,867.22,867.22,867.22,29.58M,0.18%
1994-03-30,865.68,865.68,865.68,865.68,35.79M,-1.14%
1994-03-29,875.62,875.62,875.62,875.62,38.05M,-0.86%
1994-03-28,883.24,883.24,883.24,883.24,36.94M,1.21%
1994-03-26,872.68,872.68,872.68,872.68,24.73M,0.54%
1994-03-25,868.03,868.03,868.03,868.03,37.37M,-0.88%
1994-03-24,875.72,875.72,875.72,875.72,36.16M,-0.46%
1994-03-23,879.78,879.78,879.78,879.78,30.89M,0.21%
1994-03-22,877.95,877.95,877.95,877.95,24.31M,-0.87%
1994-03-21,885.65,885.65,885.65,885.65,39.27M,-0.93%
1994-03-19,893.99,893.99,893.99,893.99,25.73M,0.10%
1994-03-18,893.07,893.07,893.07,893.07,35.76M,-0.61%
1994-03-17,898.56,898.56,898.56,898.56,44.69M,-0.88%
1994-03-16,906.53,906.53,906.53,906.53,38.93M,-0.54%
1994-03-15,911.43,911.43,911.43,911.43,46.73M,-0.15%
1994-03-14,912.83,912.83,912.83,912.83,36.57M,1.04%
1994-03-12,903.42,903.42,903.42,903.42,22.64M,0.17%
1994-03-11,901.87,901.87,901.87,901.87,29.71M,2.65%
1994-03-10,878.58,878.58,878.58,878.58,20.65M,0.08%
1994-03-09,877.85,877.85,877.85,877.85,21.45M,-0.79%
1994-03-08,884.85,884.85,884.85,884.85,19.41M,-1.20%
1994-03-07,895.62,895.62,895.62,895.62,17.15M,-0.79%
1994-03-05,902.77,902.77,902.77,902.77,13.20M,0.69%
1994-03-04,896.55,896.55,896.55,896.55,21.79M,-0.62%
1994-03-03,902.16,902.16,902.16,902.16,20.76M,-0.50%
1994-03-02,906.66,906.66,906.66,906.66,19.14M,-1.33%
1994-02-28,918.88,918.88,918.88,918.88,27.36M,-0.80%
1994-02-26,926.31,926.31,926.31,926.31,16.92M,0.71%
1994-02-25,919.76,919.76,919.76,919.76,22.97M,-1.33%
1994-02-24,932.15,932.15,932.15,932.15,27.82M,-1.88%
1994-02-23,950.01,950.01,950.01,950.01,30.09M,-0.34%
1994-02-22,953.22,953.22,953.22,953.22,33.66M,0.76%
1994-02-21,946.0,946.0,946.0,946.0,32.24M,1.40%
1994-02-19,932.93,932.93,932.93,932.93,23.90M,0.81%
1994-02-18,925.39,925.39,925.39,925.39,30.98M,0.54%
1994-02-17,920.38,920.38,920.38,920.38,34.07M,-0.01%
1994-02-16,920.43,920.43,920.43,920.43,27.96M,2.06%
1994-02-15,901.81,901.81,901.81,901.81,19.72M,0.05%
1994-02-14,901.38,901.38,901.38,901.38,22.13M,-1.72%
1994-02-12,917.15,917.15,917.15,917.15,18.33M,-0.63%
1994-02-08,923.0,923.0,923.0,923.0,32.10M,0.89%
1994-02-07,914.88,914.88,914.88,914.88,32.37M,-2.94%
1994-02-05,942.6,942.6,942.6,942.6,49.77M,-2.26%
1994-02-04,964.42,964.42,964.42,964.42,54.02M,0.98%
1994-02-03,955.02,955.02,955.02,955.02,55.97M,-1.97%
1994-02-02,974.26,974.26,974.26,974.26,67.05M,1.47%
1994-02-01,960.1,960.1,960.1,960.1,57.86M,1.52%
1994-01-31,945.71,945.71,945.71,945.71,68.76M,-0.04%
1994-01-29,946.11,946.11,946.11,946.11,38.96M,2.09%
1994-01-28,926.75,926.75,926.75,926.75,55.30M,2.13%
1994-01-27,907.44,907.44,907.44,907.44,48.62M,1.46%
1994-01-26,894.34,894.34,894.34,894.34,46.14M,0.26%
1994-01-25,892.06,892.06,892.06,892.06,47.43M,0.46%
1994-01-24,887.96,887.96,887.96,887.96,42.58M,1.16%
1994-01-22,877.75,877.75,877.75,877.75,26.60M,0.87%
1994-01-21,870.2,870.2,870.2,870.2,40.22M,-0.92%
1994-01-20,878.29,878.29,878.29,878.29,51.33M,-1.00%
1994-01-19,887.16,887.16,887.16,887.16,36.35M,1.62%
1994-01-18,873.06,873.06,873.06,873.06,33.96M,1.14%
1994-01-17,863.25,863.25,863.25,863.25,30.30M,-0.62%
1994-01-15,868.65,868.65,868.65,868.65,25.19M,-1.18%
1994-01-14,879.03,879.03,879.03,879.03,50.81M,-2.18%
1994-01-13,898.66,898.66,898.66,898.66,55.25M,1.39%
1994-01-12,886.31,886.31,886.31,886.31,48.26M,0.60%
1994-01-11,881.02,881.02,881.02,881.02,38.52M,0.91%
1994-01-10,873.04,873.04,873.04,873.04,45.55M,-1.91%
1994-01-08,890.01,890.01,890.01,890.01,39.77M,-0.59%
1994-01-07,895.25,895.25,895.25,895.25,69.01M,0.23%
1994-01-06,893.17,893.17,893.17,893.17,55.75M,0.70%
1994-01-05,886.93,886.93,886.93,886.93,43.25M,1.10%
1994-01-04,877.3,877.3,877.3,877.3,41.17M,-0.23%
1994-01-03,879.32,879.32,879.32,879.32,21.71M,1.52%
1993-12-28,866.18,866.18,866.18,866.18,46.19M,-0.88%
1993-12-27,873.88,873.88,873.88,873.88,43.87M,1.45%
1993-12-24,861.42,861.42,861.42,861.42,40.72M,0.36%
1993-12-23,858.37,858.37,858.37,858.37,41.80M,-1.18%
1993-12-22,868.6,868.6,868.6,868.6,49.51M,0.32%
1993-12-21,865.79,865.79,865.79,865.79,38.14M,2.02%
1993-12-20,848.63,848.63,848.63,848.63,34.11M,-1.78%
1993-12-18,864.0,864.0,864.0,864.0,32.17M,-1.16%
1993-12-17,874.1,874.1,874.1,874.1,47.63M,0.39%
1993-12-16,870.72,870.72,870.72,870.72,50.60M,0.56%
1993-12-15,865.86,865.86,865.86,865.86,47.54M,1.01%
1993-12-14,857.2,857.2,857.2,857.2,39.41M,0.84%
1993-12-13,850.03,850.03,850.03,850.03,44.40M,-1.94%
1993-12-11,866.88,866.88,866.88,866.88,48.59M,0.60%
1993-12-10,861.72,861.72,861.72,861.72,63.87M,2.11%
1993-12-09,843.95,843.95,843.95,843.95,68.62M,0.87%
1993-12-08,836.71,836.71,836.71,836.71,51.92M,1.64%
1993-12-07,823.17,823.17,823.17,823.17,41.87M,-0.40%
1993-12-06,826.49,826.49,826.49,826.49,51.06M,0.60%
1993-12-04,821.59,821.59,821.59,821.59,28.37M,1.83%
1993-12-03,806.86,806.86,806.86,806.86,28.36M,0.71%
1993-12-02,801.17,801.17,801.17,801.17,32.26M,-0.94%
1993-12-01,808.75,808.75,808.75,808.75,31.90M,-0.28%
1993-11-30,811.06,811.06,811.06,811.06,32.21M,0.81%
1993-11-29,804.54,804.54,804.54,804.54,28.98M,-0.12%
1993-11-27,805.51,805.51,805.51,805.51,25.11M,-0.56%
1993-11-26,810.04,810.04,810.04,810.04,35.89M,-1.14%
1993-11-25,819.42,819.42,819.42,819.42,51.86M,-1.15%
1993-11-24,828.98,828.98,828.98,828.98,55.21M,1.35%
1993-11-23,817.9,817.9,817.9,817.9,52.72M,-2.00%
1993-11-22,834.58,834.58,834.58,834.58,68.23M,-1.40%
1993-11-20,846.47,846.47,846.47,846.47,53.68M,0.73%
1993-11-19,840.36,840.36,840.36,840.36,64.27M,2.16%
1993-11-18,822.63,822.63,822.63,822.63,64.47M,1.54%
1993-11-17,810.17,810.17,810.17,810.17,53.65M,0.94%
1993-11-16,802.65,802.65,802.65,802.65,62.86M,-1.00%
1993-11-15,810.72,810.72,810.72,810.72,58.71M,1.77%
1993-11-13,796.65,796.65,796.65,796.65,38.47M,0.65%
1993-11-12,791.47,791.47,791.47,791.47,52.17M,1.04%
1993-11-11,783.35,783.35,783.35,783.35,46.20M,0.70%
1993-11-10,777.89,777.89,777.89,777.89,57.15M,-0.30%
1993-11-09,780.2,780.2,780.2,780.2,51.71M,0.61%
1993-11-08,775.47,775.47,775.47,775.47,43.52M,0.79%
1993-11-06,769.37,769.37,769.37,769.37,31.19M,-0.51%
